地名,year,fire_count,frp_sum,frp_mean
东阿县,2019,15,161.8,10.786667
东风区,2010,7,40.8,5.8285713
东风区,2011,9,81.4,9.044445
东风区,2012,3,18.7,6.2333336
东风区,2013,7,54.8,7.8285713
东风区,2014,4,19.5,4.875
东风区,2015,3,77.600006,25.866669
东风区,2017,3,38.5,12.833333
东风区,2018,5,41.0,8.2
东风区,2019,1,7.8,7.8
两当县,2010,2,30.1,15.05
两当县,2014,3,18.8,6.2666664
两当县,2016,1,7.4,7.4
个旧市,2010,179,6535.0,36.50838
个旧市,2011,69,543.1,7.871014
个旧市,2012,75,1151.4,15.352
个旧市,2013,38,726.3,19.113157
个旧市,2014,80,2333.4,29.1675
个旧市,2015,57,3635.9,63.787716
个旧市,2016,33,1000.1,30.30606
个旧市,2017,19,543.4,28.6
个旧市,2018,28,502.9,17.960714
个旧市,2019,50,2048.3,40.966
中原区,2010,3,29.3,9.766666
中原区,2011,3,31.300001,10.433333
中原区,2012,3,25.6,8.533334
中原区,2013,2,21.6,10.8
中原区,2014,4,37.9,9.475
中原区,2015,12,118.0,9.833333
中原区,2016,4,37.9,9.475
中原区,2017,4,31.099998,7.7749996
中原区,2018,3,34.8,11.599999
中原区,2019,5,77.7,15.539999
中宁县,2010,56,734.0,13.107142
中宁县,2011,61,878.2,14.396722
中宁县,2012,65,902.1,13.878461
中宁县,2013,72,1016.2,14.113889
中宁县,2014,62,786.1,12.679032
中宁县,2015,87,1214.2,13.956322
中宁县,2016,33,430.7,13.051516
中宁县,2017,34,367.2,10.8
中宁县,2018,38,440.3,11.586842
中宁县,2019,42,483.7,11.516667
中山市,2010,30,286.9,9.5633335
中山市,2011,35,390.1,11.145715
中山市,2012,29,313.9,10.824138
中山市,2013,24,232.4,9.683333
中山市,2014,46,487.0,10.586957
中山市,2015,28,263.2,9.400001
中山市,2016,33,332.7,10.081819
中山市,2017,13,160.7,12.361538
中山市,2018,26,288.5,11.096154
中山市,2019,27,286.9,10.625926
中方县,2010,45,770.5,17.122223
中方县,2011,21,396.6,18.885715
中方县,2012,16,243.2,15.2
中方县,2013,14,329.1,23.507143
中方县,2014,14,451.3,32.235714
中方县,2015,9,82.9,9.211111
中方县,2016,4,60.9,15.225
中方县,2017,5,43.5,8.7
中方县,2018,5,69.700005,13.940001
中方县,2019,11,204.9,18.627272
中朝共有,2010,2,14.700001,7.3500004
中朝共有,2012,1,9.2,9.2
中朝共有,2016,1,12.6,12.6
中朝共有,2017,1,7.7,7.7
中朝共有,2018,1,35.8,35.8
中江县,2013,4,31.5,7.875
中江县,2014,3,21.1,7.0333333
中江县,2015,2,17.1,8.55
中江县,2016,5,55.3,11.059999
中江县,2017,14,139.2,9.942857
中江县,2018,10,100.5,10.05
中江县,2019,9,89.1,9.9
中牟县,2010,6,56.199997,9.366666
中牟县,2011,7,61.4,8.771429
中牟县,2012,34,305.2,8.976471
中牟县,2013,55,555.7,10.103637
中牟县,2014,75,909.0,12.12
中牟县,2015,151,1788.2,11.842383
中牟县,2016,183,2018.9,11.032241
中牟县,2017,159,1443.7,9.079874
中牟县,2018,126,1390.6,11.036508
中牟县,2019,94,868.7,9.241489
中站区,2011,1,12.5,12.5
中站区,2013,2,22.2,11.1
中站区,2014,5,48.3,9.66
中站区,2015,1,8.5,8.5
中站区,2016,3,21.3,7.1
中站区,2017,4,37.4,9.35
中站区,2018,2,15.4,7.7
中站区,2019,2,18.400002,9.200001
中阳县,2010,5,33.5,6.7
中阳县,2011,4,23.1,5.775
中阳县,2012,6,48.8,8.133333
中阳县,2013,12,92.9,7.741667
中阳县,2014,9,86.7,9.633333
中阳县,2015,2,37.2,18.6
中阳县,2016,3,22.6,7.5333333
中阳县,2017,4,37.2,9.3
中阳县,2018,20,157.6,7.88
中阳县,2019,7,70.5,10.071428
丰南区,2010,45,299.9,6.6644444
丰南区,2011,55,726.5,13.209091
丰南区,2012,72,612.9,8.512501
丰南区,2013,121,1018.9,8.420661
丰南区,2014,101,937.5,9.282178
丰南区,2015,113,1360.4,12.0389385
丰南区,2016,118,1815.2999,15.383898
丰南区,2017,101,1414.1,14.00099
丰南区,2018,109,1743.0,15.990826
丰南区,2019,88,1413.1,16.057955
丰县,2010,19,446.1,23.478949
丰县,2011,26,404.4,15.553846
丰县,2012,86,1575.3,18.317442
丰县,2013,28,385.3,13.760714
丰县,2014,12,104.9,8.741667
丰县,2015,19,156.6,8.2421055
丰县,2016,18,167.0,9.277778
丰县,2017,28,255.5,9.125
丰县,2018,19,178.6,9.400001
丰县,2019,23,232.8,10.121739
丰台区,2010,14,101.9,7.2785716
丰台区,2011,23,274.0,11.913043
丰台区,2012,20,133.3,6.665
丰台区,2013,19,131.1,6.9
丰台区,2014,17,131.1,7.7117653
丰台区,2015,13,147.7,11.361538
丰台区,2016,9,109.1,12.122222
丰台区,2017,11,136.6,12.418182
丰台区,2018,5,29.6,5.92
丰台区,2019,5,34.8,6.96
丰城市,2010,24,250.90001,10.454167
丰城市,2011,18,275.0,15.277778
丰城市,2012,12,159.9,13.325
丰城市,2013,33,487.19998,14.763636
丰城市,2014,44,478.3,10.870454
丰城市,2015,27,250.0,9.259259
丰城市,2016,32,338.3,10.571875
丰城市,2017,20,209.9,10.495
丰城市,2018,15,226.3,15.086667
丰城市,2019,36,473.5,13.152778
丰宁满族自治县,2010,5,46.8,9.36
丰宁满族自治县,2011,9,280.2,31.133335
丰宁满族自治县,2012,12,112.3,9.358334
丰宁满族自治县,2013,13,253.9,19.53077
丰宁满族自治县,2014,24,370.9,15.454166
丰宁满族自治县,2015,22,1140.8,51.85455
丰宁满族自治县,2016,19,317.0,16.68421
丰宁满族自治县,2017,17,152.5,8.970589
丰宁满族自治县,2018,9,137.0,15.222222
丰宁满族自治县,2019,16,121.6,7.6
丰泽区,2011,2,26.400002,13.200001
丰泽区,2012,2,34.5,17.25
丰泽区,2013,1,9.7,9.7
丰泽区,2015,1,13.9,13.9
丰润区,2010,348,2866.6,8.237356
丰润区,2011,547,4760.6,8.703108
丰润区,2012,567,5231.2,9.226103
丰润区,2013,782,7967.6,10.188746
丰润区,2014,597,5956.4,9.97722
丰润区,2015,609,6118.1,10.046142
丰润区,2016,715,7674.3,10.733287
丰润区,2017,518,4818.0,9.301158
丰润区,2018,408,3267.4,8.008333
丰润区,2019,320,2598.2,8.119375
丰满区,2010,1,8.4,8.4
丰满区,2011,1,5.5,5.5
丰满区,2012,2,9.4,4.7
丰满区,2013,1,3.8,3.8
丰满区,2014,5,47.6,9.5199995
丰满区,2015,4,49.5,12.375
丰满区,2016,2,12.7,6.35
丰满区,2017,9,99.8,11.088889
丰满区,2018,2,14.599999,7.2999997
丰满区,2019,3,30.7,10.233334
丰都县,2010,2,33.6,16.8
丰都县,2011,7,134.0,19.142857
丰都县,2012,12,121.7,10.141666
丰都县,2013,9,129.7,14.411111
丰都县,2014,11,78.8,7.1636367
丰都县,2015,8,71.4,8.925
丰都县,2016,9,77.5,8.611111
丰都县,2017,14,153.2,10.942857
丰都县,2018,25,259.6,10.384
丰都县,2019,11,91.7,8.336364
丰镇市,2010,1,10.4,10.4
丰镇市,2011,1,4.7,4.7
丰镇市,2012,4,24.1,6.025
丰镇市,2013,26,313.1,12.042308
丰镇市,2014,53,1151.9,21.733963
丰镇市,2015,7,89.5,12.785714
丰镇市,2016,13,154.3,11.869231
丰镇市,2017,39,365.9,9.382051
丰镇市,2018,30,356.4,11.88
丰镇市,2019,94,1395.6,14.846808
丰顺县,2010,59,1095.0,18.559322
丰顺县,2011,212,6718.8,31.692451
丰顺县,2012,31,383.6,12.374194
丰顺县,2013,76,1462.1,19.238157
丰顺县,2014,108,2628.4,24.337036
丰顺县,2015,128,3979.8,31.092188
丰顺县,2016,41,1259.2,30.712194
丰顺县,2017,31,617.4,19.91613
丰顺县,2018,34,976.0,28.705883
丰顺县,2019,15,185.2,12.346666
临县,2011,5,52.399998,10.48
临县,2012,5,36.8,7.3599997
临县,2013,9,73.1,8.122222
临县,2014,8,50.3,6.2875
临县,2015,7,57.9,8.271429
临县,2016,6,44.1,7.35
临县,2017,8,65.4,8.175
临县,2018,14,101.9,7.2785716
临县,2019,18,176.3,9.794445
临城县,2010,9,127.5,14.166667
临城县,2011,9,100.0,11.111111
临城县,2012,18,166.8,9.266666
临城县,2013,8,333.6,41.7
临城县,2014,16,233.5,14.59375
临城县,2015,13,130.9,10.06923
临城县,2016,10,154.8,15.4800005
临城县,2017,13,158.9,12.223077
临城县,2018,11,99.2,9.018182
临城县,2019,2,13.5,6.75
临夏县,2011,3,171.0,57.0
临夏县,2013,2,17.3,8.65
临夏县,2014,1,22.5,22.5
临夏县,2015,1,10.1,10.1
临夏县,2016,1,6.8,6.8
临夏县,2017,3,18.8,6.2666664
临夏县,2018,5,41.399998,8.28
临夏县,2019,6,44.8,7.4666667
临夏市,2013,1,6.7,6.7
临夏市,2014,6,58.6,9.766666
临夏市,2015,5,53.0,10.6
临夏市,2016,4,90.6,22.65
临夏市,2017,3,24.9,8.3
临夏市,2018,4,35.8,8.95
临夏市,2019,1,8.3,8.3
临安市,2010,76,677.8,8.918421
临安市,2011,75,745.7,9.942667
临安市,2012,49,501.8,10.240816
临安市,2013,62,788.4,12.716129
临安市,2014,67,821.0,12.253732
临安市,2015,62,716.0,11.548388
临安市,2016,73,971.4,13.3068495
临安市,2017,78,949.6,12.174358
临安市,2018,102,1090.1,10.687255
临安市,2019,92,1114.1,12.109782
临川区,2010,23,1104.7,48.030434
临川区,2011,38,705.4,18.563158
临川区,2012,58,978.1,16.863792
临川区,2013,75,887.0,11.826667
临川区,2014,90,1800.9,20.01
临川区,2015,36,472.4,13.122222
临川区,2016,42,732.7,17.445238
临川区,2017,17,220.9,12.994118
临川区,2018,38,368.4,9.6947365
临川区,2019,71,847.3,11.933803
临朐县,2010,10,99.3,9.93
临朐县,2011,18,199.6,11.088889
临朐县,2012,17,196.7,11.570588
临朐县,2013,20,174.5,8.725
临朐县,2014,34,435.4,12.805882
临朐县,2015,27,274.9,10.181481
临朐县,2016,32,1503.3,46.978127
临朐县,2017,36,382.3,10.619444
临朐县,2018,43,400.0,9.302325
临朐县,2019,31,297.3,9.5903225
临桂区,2010,76,1292.1,17.001316
临桂区,2011,64,2069.0,32.328125
临桂区,2012,49,1076.4,21.967348
临桂区,2013,124,1583.2,12.767741
临桂区,2014,92,1872.7,20.355434
临桂区,2015,31,609.2,19.651613
临桂区,2016,33,343.5,10.409091
临桂区,2017,56,850.8,15.192857
临桂区,2018,32,445.7,13.928125
临桂区,2019,9,83.7,9.299999
临武县,2010,95,2032.6,21.39579
临武县,2011,95,2250.0,23.68421
临武县,2012,81,1705.9,21.060493
临武县,2013,75,1652.6,22.034666
临武县,2014,95,3111.2,32.749474
临武县,2015,30,762.2,25.406668
临武县,2016,34,889.1,26.15
临武县,2017,49,853.6,17.420408
临武县,2018,23,586.7,25.508696
临武县,2019,13,189.7,14.592307
临江市,2011,2,17.0,8.5
临江市,2013,2,11.5,5.75
临江市,2014,6,30.3,5.0499997
临江市,2015,10,82.4,8.24
临江市,2016,6,32.7,5.4500003
临江市,2017,6,37.2,6.2000003
临江市,2018,4,28.7,7.175
临江市,2019,5,48.0,9.6
临沭县,2010,9,77.6,8.622222
临沭县,2011,4,79.0,19.75
临沭县,2012,14,116.1,8.292857
临沭县,2013,5,55.7,11.14
临沭县,2014,16,139.7,8.73125
临沭县,2015,2,19.5,9.75
临沭县,2016,12,100.0,8.333333
临沭县,2017,6,43.7,7.2833333
临沭县,2018,3,39.5,13.166667
临沭县,2019,4,75.299995,18.824999
临河区,2010,2,16.7,8.35
临河区,2011,6,61.6,10.266666
临河区,2012,21,243.2,11.580953
临河区,2013,17,257.3,15.135293
临河区,2014,42,544.1,12.9547615
临河区,2015,138,1257.9,9.115217
临河区,2016,97,1014.8,10.461856
临河区,2017,98,955.1,9.745918
临河区,2018,159,1446.4,9.096855
临河区,2019,86,935.6,10.879069
临泉县,2010,107,3067.8,28.671028
临泉县,2011,88,2600.0,29.545454
临泉县,2012,132,3632.8,27.521212
临泉县,2013,72,1879.5,26.104166
临泉县,2014,84,2604.4,31.00476
临泉县,2015,31,1161.0,37.451614
临泉县,2016,1,6.3,6.3
临泉县,2018,12,162.9,13.575
临泉县,2019,4,37.6,9.4
临泽县,2011,2,24.7,12.35
临泽县,2012,3,34.6,11.533333
临泽县,2013,1,5.6,5.6
临泽县,2014,1,4.3,4.3
临泽县,2015,3,20.2,6.7333336
临泽县,2016,1,17.6,17.6
临泽县,2017,4,35.3,8.825
临泽县,2018,3,32.4,10.8
临泽县,2019,3,39.6,13.2
临洮县,2011,1,21.4,21.4
临洮县,2013,4,30.2,7.55
临洮县,2014,5,42.8,8.559999
临洮县,2015,3,41.9,13.966667
临洮县,2016,9,129.1,14.344445
临洮县,2017,4,89.200005,22.300001
临洮县,2018,11,114.5,10.409091
临洮县,2019,19,211.5,11.131579
临海市,2010,35,327.0,9.342857
临海市,2011,32,403.6,12.6125
临海市,2012,21,651.39996,31.019047
临海市,2013,25,290.4,11.616
临海市,2014,24,245.0,10.208333
临海市,2015,16,282.4,17.65
临海市,2016,8,89.299995,11.162499
临海市,2017,11,117.6,10.690909
临海市,2018,10,104.6,10.46
临海市,2019,9,75.7,8.411111
临淄区,2010,12,75.6,6.2999997
临淄区,2011,8,152.2,19.025
临淄区,2012,11,149.5,13.590909
临淄区,2013,26,393.5,15.134615
临淄区,2014,24,386.5,16.104166
临淄区,2015,17,341.0,20.058823
临淄区,2016,12,140.5,11.708333
临淄区,2017,11,171.5,15.590909
临淄区,2018,7,98.8,14.114286
临淄区,2019,15,187.2,12.48
临清市,2010,8,101.7,12.7125
临清市,2011,23,392.6,17.069565
临清市,2012,23,264.2,11.486957
临清市,2013,35,361.0,10.314285
临清市,2014,46,491.1,10.676087
临清市,2015,74,1503.4,20.316217
临清市,2016,53,612.3,11.55283
临清市,2017,51,1293.8,25.368628
临清市,2018,16,150.8,9.425
临清市,2019,33,599.8,18.175756
临渭区,2010,14,182.0,13.0
临渭区,2011,8,79.4,9.925
临渭区,2012,30,909.5,30.316668
临渭区,2013,31,503.7,16.248388
临渭区,2014,13,146.1,11.238462
临渭区,2015,12,108.600006,9.05
临渭区,2016,14,127.9,9.135715
临渭区,2017,7,91.0,13.0
临渭区,2018,13,117.4,9.030769
临渭区,2019,10,101.2,10.12
临湘市,2010,54,1721.9,31.887037
临湘市,2011,26,394.6,15.176924
临湘市,2012,48,1786.0,37.208332
临湘市,2013,48,1043.6,21.741667
临湘市,2014,106,6850.6,64.6283
临湘市,2015,19,270.8,14.252631
临湘市,2016,32,499.1,15.596875
临湘市,2017,24,242.40001,10.1
临湘市,2018,32,353.6,11.05
临湘市,2019,30,303.7,10.123334
临漳县,2010,18,343.6,19.08889
临漳县,2011,14,247.3,17.664286
临漳县,2012,17,199.5,11.735294
临漳县,2013,34,379.9,11.17353
临漳县,2014,38,424.5,11.171053
临漳县,2015,27,768.10004,28.448149
临漳县,2016,9,71.2,7.911111
临漳县,2017,17,196.0,11.529411
临漳县,2018,16,194.4,12.15
临漳县,2019,9,112.9,12.544445
临潭县,2010,2,23.3,11.65
临潭县,2013,3,45.8,15.266666
临潭县,2014,11,96.4,8.763637
临潭县,2015,3,42.2,14.066667
临潭县,2016,6,80.8,13.466667
临潭县,2017,1,7.1,7.1
临潭县,2018,4,28.0,7.0
临潭县,2019,6,400.4,66.73333
临潼区,2010,5,35.2,7.04
临潼区,2012,1,7.6,7.6
临潼区,2013,10,130.7,13.07
临潼区,2014,4,46.6,11.65
临潼区,2015,2,14.0,7.0
临潼区,2016,11,73.0,6.6363635
临潼区,2017,3,35.6,11.866666
临潼区,2018,5,56.8,11.36
临潼区,2019,15,147.4,9.826666
临澧县,2010,10,212.2,21.22
临澧县,2011,14,138.1,9.864286
临澧县,2012,9,78.3,8.700001
临澧县,2013,31,409.9,13.222581
临澧县,2014,14,220.40001,15.742858
临澧县,2015,9,349.9,38.877777
临澧县,2016,9,77.1,8.566667
临澧县,2017,7,72.2,10.314285
临澧县,2018,12,176.6,14.716667
临澧县,2019,10,233.09999,23.31
临猗县,2010,3,37.300003,12.433334
临猗县,2011,5,55.8,11.16
临猗县,2012,4,61.0,15.25
临猗县,2013,5,44.800003,8.960001
临猗县,2014,8,94.8,11.85
临猗县,2015,20,243.9,12.195
临猗县,2016,27,286.4,10.607408
临猗县,2017,22,203.4,9.245454
临猗县,2018,19,228.8,12.042106
临猗县,2019,15,143.5,9.566667
临翔区,2010,24,362.3,15.095833
临翔区,2011,7,117.3,16.757143
临翔区,2012,70,2131.6,30.45143
临翔区,2013,146,4696.6,32.168495
临翔区,2014,37,1000.8,27.048649
临翔区,2015,21,432.9,20.614285
临翔区,2016,2,8.8,4.4
临翔区,2017,10,230.40001,23.04
临翔区,2018,10,423.0,42.3
临翔区,2019,11,242.1,22.009092
临西县,2010,2,17.8,8.9
临西县,2011,4,72.9,18.225
临西县,2012,21,250.2,11.914286
临西县,2013,12,116.4,9.7
临西县,2014,10,116.9,11.690001
临西县,2015,9,88.1,9.788889
临西县,2016,16,163.0,10.1875
临西县,2017,13,148.5,11.423077
临西县,2018,11,121.700005,11.063637
临西县,2019,7,45.2,6.457143
临邑县,2010,15,155.9,10.3933325
临邑县,2011,8,88.6,11.075
临邑县,2012,20,209.0,10.45
临邑县,2013,21,333.5,15.880953
临邑县,2014,18,192.7,10.705555
临邑县,2015,34,513.3,15.097058
临邑县,2016,27,312.5,11.574074
临邑县,2017,34,415.5,12.220589
临邑县,2018,24,290.7,12.1125
临邑县,2019,19,249.8,13.147368
临颍县,2010,5,50.9,10.18
临颍县,2011,22,599.8,27.263636
临颍县,2012,12,375.2,31.266668
临颍县,2013,10,100.9,10.09
临颍县,2014,17,598.5,35.205883
临颍县,2015,13,138.4,10.646153
临颍县,2016,11,103.3,9.390909
临颍县,2017,11,91.299995,8.299999
临颍县,2018,10,180.6,18.060001
临颍县,2019,10,80.9,8.09
临高县,2010,12,128.0,10.666667
临高县,2011,8,124.799995,15.599999
临高县,2012,14,160.1,11.435715
临高县,2013,17,215.1,12.652942
临高县,2014,20,248.3,12.415
临高县,2015,35,557.8,15.937142
临高县,2016,20,324.30002,16.215
临高县,2017,16,178.1,11.13125
临高县,2018,16,193.2,12.075
临高县,2019,15,206.7,13.78
丹凤县,2010,6,48.100002,8.016667
丹凤县,2011,6,53.2,8.866667
丹凤县,2012,1,37.9,37.9
丹凤县,2013,22,266.7,12.122727
丹凤县,2014,20,278.6,13.93
丹凤县,2015,2,18.9,9.45
丹凤县,2016,8,59.6,7.45
丹凤县,2019,6,282.3,47.05
丹寨县,2010,8,90.7,11.3375
丹寨县,2011,5,51.4,10.280001
丹寨县,2012,2,15.0,7.5
丹寨县,2013,10,85.3,8.530001
丹寨县,2014,6,68.700005,11.450001
丹寨县,2015,3,28.1,9.366667
丹寨县,2016,2,20.9,10.45
丹寨县,2017,9,81.1,9.011111
丹寨县,2018,9,96.1,10.677777
丹寨县,2019,5,34.3,6.8599997
丹巴县,2011,3,44.0,14.666667
丹巴县,2012,2,23.8,11.9
丹徒区,2010,9,96.0,10.666667
丹徒区,2011,4,22.0,5.5
丹徒区,2012,8,63.0,7.875
丹徒区,2013,6,39.7,6.616667
丹徒区,2014,8,80.4,10.05
丹徒区,2015,6,53.8,8.966666
丹徒区,2016,2,12.1,6.05
丹徒区,2017,13,119.4,9.184615
丹徒区,2018,20,171.0,8.55
丹徒区,2019,23,147.1,6.3956523
丹棱县,2010,3,21.2,7.066667
丹棱县,2011,2,15.9,7.95
丹棱县,2012,1,11.3,11.3
丹棱县,2013,10,107.5,10.75
丹棱县,2014,7,62.7,8.957143
丹棱县,2015,1,9.2,9.2
丹棱县,2016,3,32.1,10.7
丹棱县,2017,4,37.3,9.325
丹棱县,2018,5,39.5,7.9
丹棱县,2019,13,124.0,9.538462
丹江口市,2010,10,120.5,12.05
丹江口市,2011,2,10.299999,5.1499996
丹江口市,2012,2,17.2,8.6
丹江口市,2013,26,327.8,12.607692
丹江口市,2014,5,54.1,10.82
丹江口市,2015,10,131.6,13.160001
丹江口市,2016,15,250.1,16.673334
丹江口市,2017,5,35.3,7.06
丹江口市,2018,4,40.5,10.125
丹江口市,2019,1,6.0,6.0
丹阳市,2010,19,309.1,16.268421
丹阳市,2011,14,129.5,9.25
丹阳市,2012,23,320.69998,13.943478
丹阳市,2013,11,102.5,9.318182
丹阳市,2014,20,245.3,12.265
丹阳市,2015,30,383.6,12.786667
丹阳市,2016,10,86.3,8.63
丹阳市,2017,19,153.9,8.099999
丹阳市,2018,20,180.1,9.005
丹阳市,2019,17,233.5,13.735294
乃东县,2018,1,33.8,33.8
乃东县,2019,1,19.9,19.9
久治县,2010,4,251.0,62.75
久治县,2011,1,7.4,7.4
久治县,2013,3,398.6,132.86667
久治县,2014,5,152.29999,30.459997
久治县,2015,10,529.3,52.93
久治县,2016,2,11.700001,5.8500004
久治县,2017,1,26.7,26.7
久治县,2019,3,17.5,5.8333335
义乌市,2010,4,38.4,9.6
义乌市,2011,6,86.9,14.483334
义乌市,2012,8,78.1,9.7625
义乌市,2013,15,223.2,14.88
义乌市,2014,12,154.0,12.833333
义乌市,2015,5,83.5,16.7
义乌市,2016,1,5.5,5.5
义乌市,2017,5,43.2,8.64
义乌市,2018,12,96.1,8.008333
义乌市,2019,19,156.4,8.231579
义县,2010,42,1260.2,30.00476
义县,2011,36,550.0,15.277778
义县,2012,63,962.3,15.274603
义县,2013,65,651.7,10.026154
义县,2014,127,1677.0,13.204724
义县,2015,78,2020.2999,25.901281
义县,2016,56,1336.7999,23.871428
义县,2017,33,641.7,19.445456
义县,2018,20,234.2,11.71
义县,2019,47,1408.3,29.96383
义安区,2010,34,410.0,12.058824
义安区,2011,29,286.9,9.893104
义安区,2012,39,314.4,8.061539
义安区,2013,49,456.0,9.306123
义安区,2014,26,210.8,8.107693
义安区,2015,26,189.8,7.3
义安区,2016,15,130.5,8.7
义安区,2017,16,129.5,8.09375
义安区,2018,10,84.3,8.43
义安区,2019,23,187.8,8.165217
义马市,2010,1,6.7,6.7
义马市,2013,6,62.600002,10.433333
义马市,2015,1,10.3,10.3
义马市,2016,3,116.8,38.933334
义马市,2017,1,8.0,8.0
乌什县,2010,3,71.899994,23.966665
乌什县,2011,3,27.5,9.166667
乌什县,2012,1,5.4,5.4
乌什县,2013,6,36.0,6.0
乌什县,2014,9,59.0,6.5555553
乌什县,2015,7,182.7,26.1
乌什县,2016,6,47.2,7.866667
乌什县,2017,9,141.3,15.700001
乌什县,2018,8,152.8,19.1
乌什县,2019,8,71.9,8.9875
乌伊岭区,2010,1,36.8,36.8
乌伊岭区,2011,7,442.2,63.17143
乌伊岭区,2013,1,78.0,78.0
乌伊岭区,2014,2,10.6,5.3
乌伊岭区,2015,2,10.5,5.25
乌伊岭区,2016,2,14.6,7.3
乌伊岭区,2017,7,189.8,27.114286
乌伊岭区,2018,3,16.6,5.5333333
乌伊岭区,2019,7,269.2,38.457146
乌兰县,2010,2,17.5,8.75
乌兰县,2011,2,25.099998,12.549999
乌兰县,2012,8,82.4,10.3
乌兰县,2013,8,68.9,8.6125
乌兰县,2014,3,26.5,8.833333
乌兰县,2015,4,33.5,8.375
乌兰县,2016,10,86.3,8.63
乌兰县,2017,9,98.7,10.966666
乌兰县,2018,8,83.3,10.4125
乌兰县,2019,7,51.0,7.285714
乌兰浩特市,2010,7,51.4,7.3428574
乌兰浩特市,2011,54,1366.7001,25.309261
乌兰浩特市,2012,41,1981.1,48.31951
乌兰浩特市,2013,101,4043.1,40.030693
乌兰浩特市,2014,224,6749.4,30.13125
乌兰浩特市,2015,188,2891.8,15.381915
乌兰浩特市,2016,175,2404.2,13.738285
乌兰浩特市,2017,132,1834.1,13.894697
乌兰浩特市,2018,81,2026.4,25.017284
乌兰浩特市,2019,165,3822.0,23.163637
乌审旗,2010,6,55.4,9.233334
乌审旗,2011,10,132.9,13.289999
乌审旗,2012,9,85.9,9.544445
乌审旗,2013,13,365.9,28.146152
乌审旗,2014,17,240.59999,14.152941
