县名,年份,火点数量,农业焚烧数量,农业焚烧比例
陇西县,2019,19,0,0.0
陈仓区,2010,23,0,0.0
陈仓区,2011,9,0,0.0
陈仓区,2012,18,0,0.0
陈仓区,2013,14,0,0.0
陈仓区,2014,31,0,0.0
陈仓区,2015,16,0,0.0
陈仓区,2016,28,0,0.0
陈仓区,2017,29,0,0.0
陈仓区,2018,11,0,0.0
陈仓区,2019,16,0,0.0
陈巴尔虎旗,2010,154,0,0.0
陈巴尔虎旗,2011,100,0,0.0
陈巴尔虎旗,2012,74,0,0.0
陈巴尔虎旗,2013,154,0,0.0
陈巴尔虎旗,2014,324,0,0.0
陈巴尔虎旗,2015,189,0,0.0
陈巴尔虎旗,2016,112,0,0.0
陈巴尔虎旗,2017,56,0,0.0
陈巴尔虎旗,2018,48,0,0.0
陈巴尔虎旗,2019,160,0,0.0
陕州区,2010,20,0,0.0
陕州区,2011,13,0,0.0
陕州区,2012,5,0,0.0
陕州区,2013,24,0,0.0
陕州区,2014,16,0,0.0
陕州区,2015,5,0,0.0
陕州区,2016,5,0,0.0
陕州区,2017,7,0,0.0
陕州区,2018,9,0,0.0
陕州区,2019,5,0,0.0
陵城区,2010,9,0,0.0
陵城区,2011,9,0,0.0
陵城区,2012,19,0,0.0
陵城区,2013,21,0,0.0
陵城区,2014,7,0,0.0
陵城区,2015,13,0,0.0
陵城区,2016,25,0,0.0
陵城区,2017,27,0,0.0
陵城区,2018,15,0,0.0
陵城区,2019,24,0,0.0
陵川县,2010,5,0,0.0
陵川县,2011,20,0,0.0
陵川县,2012,3,0,0.0
陵川县,2013,50,0,0.0
陵川县,2014,14,0,0.0
陵川县,2015,2,0,0.0
陵川县,2016,8,0,0.0
陵川县,2017,4,0,0.0
陵川县,2018,3,0,0.0
陵川县,2019,8,0,0.0
陵水黎族自治县,2011,3,0,0.0
陵水黎族自治县,2012,2,0,0.0
陵水黎族自治县,2014,2,0,0.0
陵水黎族自治县,2015,3,0,0.0
陵水黎族自治县,2016,1,0,0.0
陵水黎族自治县,2017,2,0,0.0
陵水黎族自治县,2019,1,0,0.0
隆化县,2010,5,0,0.0
隆化县,2011,15,0,0.0
隆化县,2012,16,0,0.0
隆化县,2013,10,0,0.0
隆化县,2014,28,0,0.0
隆化县,2015,9,0,0.0
隆化县,2016,16,0,0.0
隆化县,2017,29,0,0.0
隆化县,2018,13,0,0.0
隆化县,2019,6,0,0.0
隆回县,2010,19,0,0.0
隆回县,2011,26,0,0.0
隆回县,2012,49,0,0.0
隆回县,2013,12,0,0.0
隆回县,2014,31,0,0.0
隆回县,2015,3,0,0.0
隆回县,2016,5,0,0.0
隆回县,2017,7,0,0.0
隆回县,2018,8,0,0.0
隆回县,2019,13,0,0.0
隆子县,2011,1,0,0.0
隆子县,2013,1,0,0.0
隆子县,2017,2,0,0.0
隆子县,2019,1,0,0.0
隆安县,2010,28,0,0.0
隆安县,2011,22,0,0.0
隆安县,2012,25,0,0.0
隆安县,2013,33,0,0.0
隆安县,2014,27,0,0.0
隆安县,2015,17,0,0.0
隆安县,2016,34,0,0.0
隆安县,2017,28,0,0.0
隆安县,2018,29,0,0.0
隆安县,2019,26,0,0.0
隆尧县,2010,6,0,0.0
隆尧县,2011,25,0,0.0
隆尧县,2012,60,0,0.0
隆尧县,2013,19,0,0.0
隆尧县,2014,64,0,0.0
隆尧县,2015,56,0,0.0
隆尧县,2016,13,0,0.0
隆尧县,2017,55,0,0.0
隆尧县,2018,20,0,0.0
隆尧县,2019,8,0,0.0
隆德县,2013,1,0,0.0
隆德县,2014,7,0,0.0
隆德县,2015,5,0,0.0
隆德县,2016,9,0,0.0
隆德县,2017,3,0,0.0
隆德县,2018,2,0,0.0
隆德县,2019,3,0,0.0
隆昌县,2010,2,0,0.0
隆昌县,2011,4,0,0.0
隆昌县,2012,8,0,0.0
隆昌县,2013,2,0,0.0
隆昌县,2014,3,0,0.0
隆昌县,2015,2,0,0.0
隆昌县,2016,1,0,0.0
隆昌县,2018,9,0,0.0
隆昌县,2019,1,0,0.0
隆林各族自治县,2010,398,0,0.0
隆林各族自治县,2011,20,0,0.0
隆林各族自治县,2012,82,0,0.0
隆林各族自治县,2013,38,0,0.0
隆林各族自治县,2014,49,0,0.0
隆林各族自治县,2015,103,0,0.0
隆林各族自治县,2016,57,0,0.0
隆林各族自治县,2017,41,0,0.0
隆林各族自治县,2018,29,0,0.0
隆林各族自治县,2019,38,0,0.0
隆阳区,2010,36,0,0.0
隆阳区,2011,17,0,0.0
隆阳区,2012,27,0,0.0
隆阳区,2013,21,0,0.0
隆阳区,2014,63,0,0.0
隆阳区,2015,12,0,0.0
隆阳区,2016,8,0,0.0
隆阳区,2017,16,0,0.0
隆阳区,2018,18,0,0.0
隆阳区,2019,20,0,0.0
随县,2010,193,0,0.0
随县,2011,242,0,0.0
随县,2012,255,0,0.0
随县,2013,362,0,0.0
随县,2014,334,0,0.0
随县,2015,61,0,0.0
随县,2016,193,0,0.0
随县,2017,127,0,0.0
随县,2018,63,0,0.0
随县,2019,112,0,0.0
隰县,2011,12,0,0.0
隰县,2012,4,0,0.0
隰县,2013,24,0,0.0
隰县,2014,11,0,0.0
隰县,2015,20,0,0.0
隰县,2016,18,0,0.0
隰县,2017,15,0,0.0
隰县,2018,12,0,0.0
隰县,2019,9,0,0.0
雁塔区,2010,6,0,0.0
雁塔区,2011,9,0,0.0
雁塔区,2012,11,0,0.0
雁塔区,2013,6,0,0.0
雁塔区,2014,4,0,0.0
雁塔区,2015,4,0,0.0
雁塔区,2016,15,0,0.0
雁塔区,2017,9,0,0.0
雁塔区,2018,10,0,0.0
雁塔区,2019,5,0,0.0
雁山区,2010,1,0,0.0
雁山区,2013,3,0,0.0
雁山区,2014,9,0,0.0
雁山区,2015,3,0,0.0
雁山区,2017,2,0,0.0
雁山区,2019,1,0,0.0
雁峰区,2010,1,0,0.0
雁峰区,2011,1,0,0.0
雁峰区,2012,2,0,0.0
雁峰区,2013,5,0,0.0
雁峰区,2014,1,0,0.0
雁峰区,2016,1,0,0.0
雁江区,2011,2,0,0.0
雁江区,2012,2,0,0.0
雁江区,2013,1,0,0.0
雁江区,2014,1,0,0.0
雁江区,2015,3,0,0.0
雁江区,2016,2,0,0.0
雁江区,2017,4,0,0.0
雁江区,2018,12,0,0.0
雁江区,2019,1,0,0.0
雄县,2010,7,0,0.0
雄县,2011,11,0,0.0
雄县,2012,9,0,0.0
雄县,2013,16,0,0.0
雄县,2014,15,0,0.0
雄县,2015,10,0,0.0
雄县,2016,47,0,0.0
雄县,2017,25,0,0.0
雄县,2018,24,0,0.0
雄县,2019,36,0,0.0
雅江县,2010,38,0,0.0
雅江县,2011,15,0,0.0
雅江县,2012,24,0,0.0
雅江县,2013,12,0,0.0
雅江县,2014,21,0,0.0
雅江县,2015,10,0,0.0
雅江县,2016,27,0,0.0
雅江县,2017,34,0,0.0
雅江县,2018,52,0,0.0
雅江县,2019,2,0,0.0
集宁区,2013,2,0,0.0
集宁区,2014,3,0,0.0
集宁区,2016,2,0,0.0
集宁区,2017,2,0,0.0
集宁区,2019,3,0,0.0
集安市,2010,12,0,0.0
集安市,2011,13,0,0.0
集安市,2012,3,0,0.0
集安市,2013,3,0,0.0
集安市,2014,6,0,0.0
集安市,2015,9,0,0.0
集安市,2016,6,0,0.0
集安市,2017,4,0,0.0
集安市,2018,3,0,0.0
集安市,2019,7,0,0.0
集美区,2010,2,0,0.0
集美区,2011,2,0,0.0
集美区,2013,3,0,0.0
集美区,2014,6,0,0.0
集美区,2016,3,0,0.0
集美区,2017,3,0,0.0
集美区,2018,1,0,0.0
集美区,2019,2,0,0.0
集贤县,2010,354,59,0.16666666666666666
集贤县,2011,648,148,0.22839506172839505
集贤县,2012,130,4,0.03076923076923077
集贤县,2013,450,246,0.5466666666666666
集贤县,2014,602,176,0.292358803986711
集贤县,2015,656,15,0.022865853658536585
集贤县,2016,317,4,0.012618296529968454
集贤县,2017,642,53,0.08255451713395638
集贤县,2018,75,2,0.02666666666666667
集贤县,2019,114,0,0.0
雨城区,2011,5,0,0.0
雨城区,2012,4,0,0.0
雨城区,2013,3,0,0.0
雨城区,2014,2,0,0.0
雨城区,2015,2,0,0.0
雨城区,2016,7,0,0.0
雨城区,2017,11,0,0.0
雨城区,2018,7,0,0.0
雨城区,2019,5,0,0.0
雨山区,2010,62,0,0.0
雨山区,2011,44,0,0.0
雨山区,2012,64,0,0.0
雨山区,2013,72,0,0.0
雨山区,2014,30,0,0.0
雨山区,2015,19,0,0.0
雨山区,2016,27,0,0.0
雨山区,2017,14,0,0.0
雨山区,2018,12,0,0.0
雨山区,2019,12,0,0.0
雨湖区,2010,3,0,0.0
雨湖区,2011,8,0,0.0
雨湖区,2012,1,0,0.0
雨湖区,2013,3,0,0.0
雨湖区,2014,3,0,0.0
雨湖区,2015,1,0,0.0
雨湖区,2017,4,0,0.0
雨湖区,2018,4,0,0.0
雨湖区,2019,7,0,0.0
雨花区,2010,19,0,0.0
雨花区,2011,47,0,0.0
雨花区,2012,50,0,0.0
雨花区,2013,63,0,0.0
雨花区,2014,34,0,0.0
雨花区,2015,32,0,0.0
雨花区,2016,44,0,0.0
雨花区,2017,40,0,0.0
雨花区,2018,61,0,0.0
雨花区,2019,49,0,0.0
雨花台区,2010,4,0,0.0
雨花台区,2011,4,0,0.0
雨花台区,2012,4,0,0.0
雨花台区,2013,2,0,0.0
雨花台区,2014,3,0,0.0
雨花台区,2015,4,0,0.0
雨花台区,2016,6,0,0.0
雨花台区,2017,1,0,0.0
雨花台区,2018,4,0,0.0
雨花台区,2019,1,0,0.0
零陵区,2010,58,0,0.0
零陵区,2011,55,0,0.0
零陵区,2012,80,0,0.0
零陵区,2013,64,0,0.0
零陵区,2014,78,0,0.0
零陵区,2015,20,0,0.0
零陵区,2016,81,0,0.0
零陵区,2017,70,0,0.0
零陵区,2018,35,0,0.0
零陵区,2019,52,0,0.0
雷山县,2010,6,0,0.0
雷山县,2011,1,0,0.0
雷山县,2012,1,0,0.0
雷山县,2013,5,0,0.0
雷山县,2014,3,0,0.0
雷山县,2015,2,0,0.0
雷山县,2016,3,0,0.0
雷山县,2018,1,0,0.0
雷山县,2019,1,0,0.0
雷州市,2010,99,0,0.0
雷州市,2011,55,0,0.0
雷州市,2012,52,0,0.0
雷州市,2013,58,0,0.0
雷州市,2014,48,0,0.0
雷州市,2015,91,0,0.0
雷州市,2016,27,0,0.0
雷州市,2017,33,0,0.0
雷州市,2018,95,0,0.0
雷州市,2019,60,0,0.0
雷波县,2010,20,0,0.0
雷波县,2012,1,0,0.0
雷波县,2013,13,0,0.0
雷波县,2014,1,0,0.0
雷波县,2015,1,0,0.0
雷波县,2016,1,0,0.0
雷波县,2017,2,0,0.0
雷波县,2018,2,0,0.0
雷波县,2019,10,0,0.0
霍城县,2010,3,0,0.0
霍城县,2011,5,0,0.0
霍城县,2012,6,0,0.0
霍城县,2013,15,0,0.0
霍城县,2014,11,0,0.0
霍城县,2015,12,0,0.0
霍城县,2016,3,0,0.0
霍城县,2017,14,0,0.0
霍城县,2018,2,0,0.0
霍城县,2019,10,0,0.0
霍尔果斯市,2010,6,0,0.0
霍尔果斯市,2011,4,0,0.0
霍尔果斯市,2012,4,0,0.0
霍尔果斯市,2013,1,0,0.0
霍尔果斯市,2014,2,0,0.0
霍尔果斯市,2016,5,0,0.0
霍尔果斯市,2017,3,0,0.0
霍尔果斯市,2018,2,0,0.0
霍尔果斯市,2019,4,0,0.0
霍山县,2010,13,0,0.0
霍山县,2011,5,0,0.0
霍山县,2012,14,0,0.0
霍山县,2013,15,0,0.0
霍山县,2014,13,0,0.0
霍山县,2015,2,0,0.0
霍山县,2016,10,0,0.0
霍山县,2017,3,0,0.0
霍山县,2018,16,0,0.0
霍山县,2019,8,0,0.0
霍州市,2010,2,0,0.0
霍州市,2011,2,0,0.0
霍州市,2012,1,0,0.0
霍州市,2013,5,0,0.0
霍州市,2014,2,0,0.0
霍州市,2015,5,0,0.0
霍州市,2016,2,0,0.0
霍州市,2017,5,0,0.0
霍州市,2018,4,0,0.0
霍州市,2019,6,0,0.0
霍林郭勒市,2011,2,0,0.0
霍林郭勒市,2012,6,0,0.0
霍林郭勒市,2013,9,0,0.0
霍林郭勒市,2014,15,0,0.0
霍林郭勒市,2015,14,0,0.0
霍林郭勒市,2016,11,0,0.0
霍林郭勒市,2017,19,0,0.0
霍林郭勒市,2018,11,0,0.0
霍林郭勒市,2019,21,0,0.0
霍邱县,2010,44,0,0.0
霍邱县,2011,74,0,0.0
霍邱县,2012,75,0,0.0
霍邱县,2013,151,0,0.0
霍邱县,2014,44,0,0.0
霍邱县,2015,10,0,0.0
霍邱县,2016,10,0,0.0
霍邱县,2017,6,0,0.0
霍邱县,2018,13,0,0.0
霍邱县,2019,85,0,0.0
霞山区,2011,1,0,0.0
霞山区,2013,1,0,0.0
霞山区,2014,1,0,0.0
霞山区,2015,1,0,0.0
霞山区,2018,1,0,0.0
霞浦县,2010,42,0,0.0
霞浦县,2011,56,0,0.0
霞浦县,2012,9,0,0.0
霞浦县,2013,22,0,0.0
霞浦县,2014,15,0,0.0
霞浦县,2015,8,0,0.0
霞浦县,2016,5,0,0.0
霞浦县,2017,4,0,0.0
霞浦县,2018,13,0,0.0
霞浦县,2019,9,0,0.0
霸州市,2010,44,0,0.0
霸州市,2011,51,0,0.0
霸州市,2012,63,0,0.0
霸州市,2013,108,0,0.0
霸州市,2014,72,0,0.0
霸州市,2015,51,0,0.0
霸州市,2016,96,0,0.0
霸州市,2017,96,0,0.0
霸州市,2018,131,0,0.0
霸州市,2019,91,0,0.0
青云谱区,2012,1,0,0.0
青云谱区,2013,1,0,0.0
青冈县,2010,64,10,0.15625
青冈县,2011,339,24,0.07079646017699115
青冈县,2012,172,0,0.0
青冈县,2013,122,37,0.30327868852459017
青冈县,2014,369,5,0.013550135501355014
青冈县,2015,456,1,0.0021929824561403508
青冈县,2016,325,4,0.012307692307692308
青冈县,2017,599,4,0.00667779632721202
青冈县,2018,213,0,0.0
青冈县,2019,167,0,0.0
青原区,2010,2,0,0.0
青原区,2011,3,0,0.0
青原区,2012,2,0,0.0
青原区,2013,5,0,0.0
青原区,2014,12,0,0.0
青原区,2015,2,0,0.0
青原区,2016,1,0,0.0
青原区,2017,1,0,0.0
青原区,2018,2,0,0.0
青原区,2019,3,0,0.0
青县,2010,8,0,0.0
青县,2011,15,0,0.0
青县,2012,16,0,0.0
青县,2013,20,0,0.0
青县,2014,13,0,0.0
青县,2015,19,0,0.0
青县,2016,30,0,0.0
青县,2017,31,0,0.0
青县,2018,48,0,0.0
青县,2019,40,0,0.0
青山区,2010,103,0,0.0
青山区,2011,154,0,0.0
青山区,2012,131,0,0.0
青山区,2013,146,0,0.0
青山区,2014,107,0,0.0
青山区,2015,103,0,0.0
青山区,2016,113,0,0.0
青山区,2017,88,0,0.0
青山区,2018,72,0,0.0
青山区,2019,85,0,0.0
青山湖区,2010,13,0,0.0
青山湖区,2011,10,0,0.0
青山湖区,2012,11,0,0.0
青山湖区,2013,5,0,0.0
青山湖区,2014,5,0,0.0
青山湖区,2015,6,0,0.0
青山湖区,2016,6,0,0.0
青山湖区,2017,5,0,0.0
青山湖区,2018,2,0,0.0
青山湖区,2019,6,0,0.0
青川县,2010,4,0,0.0
青川县,2011,2,0,0.0
青川县,2012,2,0,0.0
青川县,2013,3,0,0.0
青川县,2015,2,0,0.0
青川县,2016,5,0,0.0
青川县,2017,8,0,0.0
青川县,2018,5,0,0.0
青川县,2019,5,0,0.0
青州市,2010,28,0,0.0
青州市,2011,28,0,0.0
青州市,2012,58,0,0.0
青州市,2013,58,0,0.0
青州市,2014,66,0,0.0
青州市,2015,63,0,0.0
青州市,2016,71,0,0.0
青州市,2017,49,0,0.0
青州市,2018,41,0,0.0
青州市,2019,28,0,0.0
青河县,2012,1,0,0.0
青河县,2015,5,0,0.0
青河县,2016,4,0,0.0
青河县,2017,3,0,0.0
青河县,2019,8,0,0.0
青浦区,2010,33,0,0.0
青浦区,2011,20,0,0.0
青浦区,2012,10,0,0.0
青浦区,2013,18,0,0.0
青浦区,2014,21,0,0.0
青浦区,2015,38,0,0.0
青浦区,2016,31,0,0.0
青浦区,2017,23,0,0.0
青浦区,2018,21,0,0.0
青浦区,2019,24,0,0.0
青田县,2010,14,0,0.0
青田县,2011,71,0,0.0
青田县,2012,87,0,0.0
青田县,2013,40,0,0.0
青田县,2014,44,0,0.0
青田县,2015,18,0,0.0
青田县,2016,20,0,0.0
青田县,2017,19,0,0.0
青田县,2018,9,0,0.0
青田县,2019,14,0,0.0
青白江区,2010,15,0,0.0
青白江区,2011,27,0,0.0
青白江区,2012,24,0,0.0
青白江区,2013,46,0,0.0
青白江区,2014,6,0,0.0
青白江区,2015,24,0,0.0
青白江区,2016,14,0,0.0
青白江区,2017,12,0,0.0
青白江区,2018,13,0,0.0
青白江区,2019,16,0,0.0
青神县,2011,1,0,0.0
青神县,2012,1,0,0.0
青神县,2014,3,0,0.0
青神县,2015,7,0,0.0
青神县,2016,3,0,0.0
青神县,2017,3,0,0.0
青神县,2018,5,0,0.0
青神县,2019,4,0,0.0
青秀区,2010,22,0,0.0
青秀区,2011,28,0,0.0
青秀区,2012,23,0,0.0
青秀区,2013,27,0,0.0
青秀区,2014,29,0,0.0
青秀区,2015,10,0,0.0
青秀区,2016,3,0,0.0
青秀区,2017,8,0,0.0
青秀区,2018,3,0,0.0
青羊区,2010,3,0,0.0
青羊区,2011,3,0,0.0
青羊区,2012,1,0,0.0
青羊区,2013,2,0,0.0
青羊区,2015,2,0,0.0
青羊区,2016,3,0,0.0
青羊区,2018,1,0,0.0
青铜峡市,2010,5,0,0.0
青铜峡市,2011,12,0,0.0
青铜峡市,2012,24,0,0.0
青铜峡市,2013,23,0,0.0
青铜峡市,2014,30,0,0.0
青铜峡市,2015,47,0,0.0
青铜峡市,2016,38,0,0.0
青铜峡市,2017,39,0,0.0
青铜峡市,2018,29,0,0.0
青铜峡市,2019,24,0,0.0
青阳县,2010,18,0,0.0
青阳县,2011,47,0,0.0
青阳县,2012,50,0,0.0
青阳县,2013,62,0,0.0
青阳县,2014,31,0,0.0
青阳县,2015,21,0,0.0
青阳县,2016,18,0,0.0
青阳县,2017,17,0,0.0
青阳县,2018,14,0,0.0
青阳县,2019,22,0,0.0
青龙满族自治县,2010,12,0,0.0
青龙满族自治县,2011,32,0,0.0
青龙满族自治县,2012,18,0,0.0
青龙满族自治县,2013,12,0,0.0
青龙满族自治县,2014,34,0,0.0
青龙满族自治县,2015,23,0,0.0
青龙满族自治县,2016,26,0,0.0
青龙满族自治县,2017,5,0,0.0
青龙满族自治县,2018,6,0,0.0
青龙满族自治县,2019,35,0,0.0
靖宇县,2010,5,0,0.0
靖宇县,2011,6,0,0.0
靖宇县,2012,10,0,0.0
靖宇县,2013,5,0,0.0
靖宇县,2014,27,0,0.0
靖宇县,2015,22,0,0.0
靖宇县,2016,17,0,0.0
靖宇县,2017,20,0,0.0
靖宇县,2018,16,0,0.0
靖宇县,2019,6,0,0.0
靖安县,2010,6,0,0.0
靖安县,2011,15,0,0.0
靖安县,2012,6,0,0.0
靖安县,2013,16,0,0.0
靖安县,2014,10,0,0.0
靖安县,2015,30,0,0.0
靖安县,2016,33,0,0.0
靖安县,2017,27,0,0.0
靖安县,2018,7,0,0.0
靖安县,2019,6,0,0.0
靖州苗族侗族自治县,2010,127,0,0.0
靖州苗族侗族自治县,2011,32,0,0.0
靖州苗族侗族自治县,2012,34,0,0.0
靖州苗族侗族自治县,2013,83,0,0.0
靖州苗族侗族自治县,2014,46,0,0.0
靖州苗族侗族自治县,2015,18,0,0.0
靖州苗族侗族自治县,2016,16,0,0.0
靖州苗族侗族自治县,2017,9,0,0.0
靖州苗族侗族自治县,2018,14,0,0.0
靖州苗族侗族自治县,2019,3,0,0.0
靖江市,2010,34,0,0.0
靖江市,2011,6,0,0.0
靖江市,2012,19,0,0.0
靖江市,2013,12,0,0.0
靖江市,2014,18,0,0.0
靖江市,2015,11,0,0.0
靖江市,2016,11,0,0.0
靖江市,2017,12,0,0.0
靖江市,2018,11,0,0.0
靖江市,2019,12,0,0.0
靖西市,2010,52,0,0.0
靖西市,2011,3,0,0.0
靖西市,2012,1,0,0.0
靖西市,2013,8,0,0.0
靖西市,2014,8,0,0.0
靖西市,2015,27,0,0.0
靖西市,2016,9,0,0.0
靖西市,2017,13,0,0.0
靖西市,2018,6,0,0.0
靖西市,2019,3,0,0.0
靖边县,2010,7,0,0.0
靖边县,2011,4,0,0.0
靖边县,2012,8,0,0.0
靖边县,2013,11,0,0.0
靖边县,2014,70,0,0.0
靖边县,2015,59,0,0.0
靖边县,2016,31,0,0.0
靖边县,2017,44,0,0.0
靖边县,2018,23,0,0.0
靖边县,2019,16,0,0.0
靖远县,2010,1,0,0.0
靖远县,2011,5,0,0.0
靖远县,2012,7,0,0.0
靖远县,2013,3,0,0.0
靖远县,2014,5,0,0.0
靖远县,2015,12,0,0.0
靖远县,2016,14,0,0.0
靖远县,2017,8,0,0.0
靖远县,2018,25,0,0.0
靖远县,2019,18,0,0.0
静乐县,2011,2,0,0.0
静乐县,2012,7,0,0.0
静乐县,2013,7,0,0.0
静乐县,2014,8,0,0.0
静乐县,2015,4,0,0.0
静乐县,2016,6,0,0.0
静乐县,2017,5,0,0.0
静乐县,2018,9,0,0.0
静乐县,2019,21,0,0.0
静宁县,2010,1,0,0.0
静宁县,2011,8,0,0.0
静宁县,2012,17,0,0.0
静宁县,2013,20,0,0.0
静宁县,2014,16,0,0.0
静宁县,2015,25,0,0.0
静宁县,2016,27,0,0.0
静宁县,2017,25,0,0.0
静宁县,2018,28,0,0.0
静宁县,2019,29,0,0.0
静安区,2010,1,0,0.0
静安区,2011,2,0,0.0
静海区,2010,70,0,0.0
静海区,2011,39,0,0.0
静海区,2012,38,0,0.0
静海区,2013,101,0,0.0
静海区,2014,81,0,0.0
静海区,2015,43,0,0.0
静海区,2016,66,0,0.0
静海区,2017,52,0,0.0
静海区,2018,153,0,0.0
静海区,2019,84,0,0.0
革吉县,2018,1,0,0.0
韩城市,2010,36,0,0.0
韩城市,2011,36,0,0.0
韩城市,2012,28,0,0.0
韩城市,2013,61,0,0.0
韩城市,2014,30,0,0.0
韩城市,2015,39,0,0.0
韩城市,2016,29,0,0.0
韩城市,2017,26,0,0.0
韩城市,2018,32,0,0.0
韩城市,2019,38,0,0.0
韶山市,2010,2,0,0.0
韶山市,2011,1,0,0.0
韶山市,2012,3,0,0.0
韶山市,2013,4,0,0.0
韶山市,2014,7,0,0.0
韶山市,2016,3,0,0.0
韶山市,2018,1,0,0.0
韶山市,2019,4,0,0.0
项城市,2010,26,0,0.0
项城市,2011,121,0,0.0
项城市,2012,70,0,0.0
项城市,2013,72,0,0.0
项城市,2014,172,0,0.0
项城市,2015,96,0,0.0
项城市,2016,3,0,0.0
项城市,2017,6,0,0.0
项城市,2018,4,0,0.0
项城市,2019,7,0,0.0
顺义区,2010,53,0,0.0
顺义区,2011,56,0,0.0
顺义区,2012,35,0,0.0
顺义区,2013,49,0,0.0
顺义区,2014,27,0,0.0
顺义区,2015,33,0,0.0
顺义区,2016,38,0,0.0
顺义区,2017,31,0,0.0
顺义区,2018,32,0,0.0
顺义区,2019,57,0,0.0
顺城区,2010,4,0,0.0
顺城区,2011,3,0,0.0
顺城区,2012,2,0,0.0
顺城区,2013,1,0,0.0
顺城区,2014,4,0,0.0
顺城区,2015,8,0,0.0
顺城区,2016,3,0,0.0
顺城区,2017,3,0,0.0
顺城区,2018,3,0,0.0
顺城区,2019,2,0,0.0
顺平县,2010,20,0,0.0
顺平县,2011,38,0,0.0
顺平县,2012,18,0,0.0
顺平县,2013,43,0,0.0
顺平县,2014,37,0,0.0
顺平县,2015,17,0,0.0
顺平县,2016,11,0,0.0
顺平县,2017,11,0,0.0
顺平县,2018,15,0,0.0
顺平县,2019,27,0,0.0
顺庆区,2011,9,0,0.0
顺庆区,2012,3,0,0.0
顺庆区,2013,9,0,0.0
顺庆区,2014,3,0,0.0
顺庆区,2015,6,0,0.0
顺庆区,2016,8,0,0.0
顺庆区,2017,4,0,0.0
顺庆区,2018,6,0,0.0
顺庆区,2019,5,0,0.0
顺德区,2010,47,0,0.0
顺德区,2011,51,0,0.0
顺德区,2012,44,0,0.0
顺德区,2013,43,0,0.0
顺德区,2014,36,0,0.0
顺德区,2015,35,0,0.0
顺德区,2016,32,0,0.0
顺德区,2017,23,0,0.0
顺德区,2018,32,0,0.0
顺德区,2019,30,0,0.0
顺昌县,2010,73,0,0.0
顺昌县,2011,93,0,0.0
顺昌县,2012,32,0,0.0
顺昌县,2013,63,0,0.0
顺昌县,2014,39,0,0.0
顺昌县,2015,23,0,0.0
顺昌县,2016,17,0,0.0
顺昌县,2017,33,0,0.0
顺昌县,2018,27,0,0.0
顺昌县,2019,25,0,0.0
顺河回族区,2010,1,0,0.0
顺河回族区,2011,1,0,0.0
顺河回族区,2013,1,0,0.0
顺河回族区,2014,4,0,0.0
顺河回族区,2017,2,0,0.0
顺河回族区,2018,2,0,0.0
颍上县,2010,43,0,0.0
颍上县,2011,62,0,0.0
颍上县,2012,124,0,0.0
颍上县,2013,136,0,0.0
颍上县,2014,43,0,0.0
颍上县,2015,9,0,0.0
颍上县,2016,12,0,0.0
颍上县,2017,9,0,0.0
颍上县,2018,27,0,0.0
颍上县,2019,10,0,0.0
颍东区,2010,15,0,0.0
颍东区,2011,22,0,0.0
颍东区,2012,77,0,0.0
颍东区,2013,15,0,0.0
颍东区,2014,26,0,0.0
颍东区,2015,9,0,0.0
颍东区,2016,12,0,0.0
颍东区,2017,18,0,0.0
颍东区,2018,13,0,0.0
颍东区,2019,7,0,0.0
颍州区,2010,20,0,0.0
颍州区,2011,18,0,0.0
颍州区,2012,22,0,0.0
颍州区,2013,15,0,0.0
颍州区,2014,14,0,0.0
颍州区,2015,12,0,0.0
颍州区,2016,16,0,0.0
颍州区,2017,22,0,0.0
颍州区,2018,17,0,0.0
颍州区,2019,13,0,0.0
颍泉区,2010,8,0,0.0
颍泉区,2011,13,0,0.0
颍泉区,2012,65,0,0.0
颍泉区,2013,28,0,0.0
颍泉区,2014,6,0,0.0
颍泉区,2015,9,0,0.0
颍泉区,2017,4,0,0.0
颍泉区,2018,9,0,0.0
颍泉区,2019,3,0,0.0
额尔古纳市,2010,261,0,0.0
额尔古纳市,2011,174,0,0.0
额尔古纳市,2012,146,0,0.0
额尔古纳市,2013,582,0,0.0
额尔古纳市,2014,933,0,0.0
额尔古纳市,2015,288,0,0.0
额尔古纳市,2016,142,0,0.0
额尔古纳市,2017,167,0,0.0
额尔古纳市,2018,219,0,0.0
额尔古纳市,2019,89,0,0.0
额敏县,2010,82,0,0.0
额敏县,2011,31,0,0.0
额敏县,2012,80,0,0.0
额敏县,2013,396,0,0.0
额敏县,2014,448,0,0.0
额敏县,2015,174,0,0.0
额敏县,2016,100,0,0.0
额敏县,2017,47,0,0.0
额敏县,2018,24,0,0.0
额敏县,2019,13,0,0.0
额济纳旗,2012,1,0,0.0
额济纳旗,2016,1,0,0.0
额济纳旗,2018,4,0,0.0
饶平县,2010,48,0,0.0
饶平县,2011,124,0,0.0
饶平县,2012,31,0,0.0
饶平县,2013,73,0,0.0
饶平县,2014,101,0,0.0
饶平县,2015,64,0,0.0
饶平县,2016,40,0,0.0
饶平县,2017,25,0,0.0
饶平县,2018,28,0,0.0
饶平县,2019,14,0,0.0
饶河县,2010,203,21,0.10344827586206896
饶河县,2011,310,15,0.04838709677419355
饶河县,2012,401,0,0.0
饶河县,2013,239,0,0.0
饶河县,2014,479,13,0.027139874739039668
饶河县,2015,281,4,0.014234875444839857
